"gutenberg_id","text"
271,"men's voices. They came slowly over the stones, and stopped at the dark"
271,"figure that lay upon the ground."
271,""
271,"One of the men jumped out, and stooped down over it. ""It is Reuben,"" he"
271,"said, ""and he does not stir!"""
271,""
271,"The other man followed, and bent over him. ""He's dead,"" he said; ""feel"
271,"how cold his hands are."""
271,""
271,"They raised him up, but there was no life, and his hair was soaked with"
271,"blood. They laid him down again, and came and looked at me. They soon"
271,"saw my cut knees."
271,""
271,"""Why, the horse has been down and thrown him! Who would have thought the"
271,"black horse would have done that? Nobody thought he could fall. Reuben"
271,"must have been lying here for hours! Odd, too, that the horse has not"
271,"moved from the place."""
271,""
271,"Robert then attempted to lead me forward. I made a step, but almost fell"
271,"again."
271,""
271,"""Halloo! he's bad in his foot as well as his knees. Look here--his hoof"
271,"is cut all to pieces; he might well come down, poor fellow! I tell you"
271,"what, Ned, I'm afraid it hasn't been all right with Reuben. Just think"
271,"of his riding a horse over these stones without a shoe! Why, if he had"
271,"been in his right senses he would just as soon have tried to ride him"
271,"over the moon. I'm afraid it has been the old thing over again. Poor"
271,"Susan! she looked awfully pale when she came to my house to ask if"
271,"he had not come home. She made believe she was not a bit anxious, and"
271,"talked of a lot of things that might have kept him. But for all that she"
271,"begged me to go and meet him. But what must we do? There's the horse to"
271,"get home as well as the body, and that will be no easy matter."""
271,""
271,"Then followed a conversation between them, till it was agreed that"
271,"Robert, as the groom, should lead me, and that Ned must take the body."
271,"It was a hard job to get it into the dog-cart, for there was no one to"
271,"hold Ginger; but she knew as well as I did what was going on, and stood"
271,"as still as a stone. I noticed that, because, if she had a fault, it was"
271,"that she was impatient in standing."
271,""
271,"Ned started off very slowly with his sad load, and Robert came and"
271,"looked at my foot again; then he took his handkerchief and bound it"
271,"closely round, and so he led me home. I shall never forget that night"
271,"walk; it was more than three miles. Robert led me on very slowly, and I"
271,"limped and hobbled on as well as I could with great pain. I am sure he"
271,"was sorry for me, for he often patted and encouraged me, talking to me"
271,"in a pleasant voice."
271,""
271,"At last I reached my own box, and had some corn; and after Robert"
271,"had wrapped up my knees in wet cloths, he tied up my foot in a bran"
271,"poultice, to draw out the heat and cleanse it before the horse-doctor"
271,"saw it in the morning, and I managed to get myself down on the straw,"
271,"and slept in spite of the pain."
271,""
271,"The next day after the farrier had examined my wounds, he said he hoped"
271,"the joint was not injured; and if so, I should not be spoiled for work,"
271,"but I should never lose the blemish. I believe they did the best to make"
271,"a good cure, but it was a long and painful one. Proud flesh, as they"
271,"called it, came up in my knees, and was burned out with caustic; and"
271,"when at last it was healed, they put a blistering fluid over the front"
271,"of both knees to bring all the hair off; they had some reason for this,"
271,"and I suppose it was all right."
271,""
271,"As Smith's death had been so sudden, and no one was there to see it,"
271,"there was an inquest held. The landlord and hostler at the White Lion,"
271,"with several other people, gave evidence that he was intoxicated when he"
271,"started from the inn. The keeper of the toll-gate said he rode at a hard"
271,"gallop through the gate; and my shoe was picked up among the stones, so"
271,"that the case was quite plain to them, and I was cleared of all blame."
271,""
271,"Everybody pitied Susan. She was nearly out of her mind; she kept saying"
271,"over and over again, ""Oh! he was so good--so good! It was all that"
271,"cursed drink; why will they sell that cursed drink? Oh Reuben, Reuben!"""
271,"So she went on till after he was buried; and then, as she had no home or"
271,"relations, she, with her six little children, was obliged once more to"
271,"leave the pleasant home by the tall oak-trees, and go into that great"
271,"gloomy Union House."
271,""
271,""
271,""
271,""
271,"27 Ruined and Going Downhill"
271,""
271,""
271,"As soon as my knees were sufficiently healed I was turned into a small"
271,"meadow for a month or two; no other creature was there; and though I"
271,"enjoyed the liberty and the sweet grass, yet I had been so long used to"
271,"society that I felt very lonely. Ginger and I had become fast friends,"
271,"and now I missed her company extremely. I often neighed when I heard"
271,"horses' feet passing in the road, but I seldom got an answer; till one"
271,"morning the gate was opened, and who should come in but dear old Ginger."
271,"The man slipped off her halter, and left her there. With a joyful whinny"
271,"I trotted up to her; we were both glad to meet, but I soon found that it"
271,"was not for our pleasure that she was brought to be with me. Her story"
271,"would be too long to tell, but the end of it was that she had been"
271,"ruined by hard riding, and was now turned off to see what rest would do."
271,""
271,"Lord George was young and would take no warning; he was a hard rider,"
271,"and would hunt whenever he could get the chance, quite careless of his"
271,"horse. Soon after I left the stable there was a steeplechase, and he"
271,"determined to ride. Though the groom told him she was a little strained,"
271,"and was not fit for the race, he did not believe it, and on the day of"
271,"the race urged Ginger to keep up with the foremost riders. With her high"
271,"spirit, she strained herself to the utmost; she came in with the first"
271,"three horses, but her wind was touched, besides which he was too heavy"
271,"for her, and her back was strained. ""And so,"" she said, ""here we are,"
271,"ruined in the prime of our youth and strength, you by a drunkard, and I"
271,"by a fool; it is very hard."" We both felt in ourselves that we were not"
271,"what we had been. However, that did not spoil the pleasure we had in"
271,"each other's company; we did not gallop about as we once did, but we"
271,"used to feed, and lie down together, and stand for hours under one"
271,"of the shady lime-trees with our heads close to each other; and so we"
271,"passed our time till the family returned from town."
271,""
271,"One day we saw the earl come into the meadow, and York was with him."
271,"Seeing who it was, we stood still under our lime-tree, and let them come"
271,"up to us. They examined us carefully. The earl seemed much annoyed."
271,""
271,"""There is three hundred pounds flung away for no earthly use,"" said he;"
271,"""but what I care most for is that these horses of my old friend, who"
271,"thought they would find a good home with me, are ruined. The mare shall"
271,"have a twelve-month's run, and we shall see what that will do for her;"
271,"but the black one, he must be sold; 'tis a great pity, but I could not"
271,"have knees like these in my stables."""
271,""
271,"""No, my lord, of course not,"" said York; ""but he might get a place where"
271,"appearance is not of much consequence, and still be well treated. I know"
271,"a man in Bath, the master of some livery stables, who often wants a"
271,"good horse at a low figure; I know he looks well after his horses."
271,"The inquest cleared the horse's character, and your lordship's"
271,"recommendation, or mine, would be sufficient warrant for him."""
271,""
271,"""You had better write to him, York. I should be more particular about"
271,"the place than the money he would fetch."""
271,""
271,"After this they left us."
271,""
271,"""They'll soon take you away,"" said Ginger, ""and I shall lose the only"
271,"friend I have, and most likely we shall never see each other again. 'Tis"
271,"a hard world!"""
271,""
271,"About a week after this Robert came into the field with a halter, which"
271,"he slipped over my head, and led me away. There was no leave-taking"
271,"of Ginger; we neighed to each other as I was led off, and she trotted"
271,"anxiously along by the hedge, calling to me as long as she could hear"
271,"the sound of my feet."
271,""
271,"Through the recommendation of York, I was bought by the master of the"
271,"livery stables. I had to go by train, which was new to me, and required"
271,"a good deal of courage the first time; but as I found the puffing,"
271,"rushing, whistling, and, more than all, the trembling of the horse-box"
271,"in which I stood did me no real harm, I soon took it quietly."
271,""
271,"When I reached the end of my journey I found myself in a tolerably"
271,"comfortable stable, and well attended to. These stables were not so"
271,"airy and pleasant as those I had been used to. The stalls were laid on"
271,"a slope instead of being level, and as my head was kept tied to the"
271,"manger, I was obliged always to stand on the slope, which was very"
271,"fatiguing. Men do not seem to know yet that horses can do more work if"
271,"they can stand comfortably and can turn about; however, I was well fed"
271,"and well cleaned, and, on the whole, I think our master took as much"
271,"care of us as he could. He kept a good many horses and carriages of"
271,"different kinds for hire. Sometimes his own men drove them; at"
271,"others, the horse and chaise were let to gentlemen or ladies who drove"
271,"themselves."
271,""
271,""
271,""
271,""
271,"28 A Job Horse and His Drivers"
271,""
271,""
271,"Hitherto I had always been driven by people who at least knew how to"
271,"drive; but in this place I was to get my experience of all the different"
271,"kinds of bad and ignorant driving to which we horses are subjected; for"
271,"I was a ""job horse"", and was let out to all sorts of people who wished"
271,"to hire me; and as I was good-tempered and gentle, I think I was oftener"
271,"let out to the ignorant drivers than some of the other horses, because"
271,"I could be depended upon. It would take a long time to tell of all the"
271,"different styles in which I was driven, but I will mention a few of"
271,"them."
271,""
271,"First, there were the tight-rein drivers--men who seemed to think that"
271,"all depended on holding the reins as hard as they could, never relaxing"
271,"the pull on the horse's mouth, or giving him the least liberty of"
271,"movement. They are always talking about ""keeping the horse well in"
271,"hand"", and ""holding a horse up"", just as if a horse was not made to hold"
271,"himself up."
271,""
271,"Some poor, broken-down horses, whose mouths have been made hard and"
271,"insensible by just such drivers as these, may, perhaps, find some"
271,"support in it; but for a horse who can depend upon his own legs, and who"
271,"has a tender mouth and is easily guided, it is not only tormenting, but"
271,"it is stupid."
271,""
271,"Then there are the loose-rein drivers, who let the reins lie easily on"
271,"our backs, and their own hand rest lazily on their knees. Of course,"
271,"such gentlemen have no control over a horse, if anything happens"
271,"suddenly. If a horse shies, or starts, or stumbles, they are nowhere,"
271,"and cannot help the horse or themselves till the mischief is done. Of"
271,"course, for myself I had no objection to it, as I was not in the habit"
271,"either of starting or stumbling, and had only been used to depend on my"
271,"driver for guidance and encouragement. Still, one likes to feel the rein"
271,"a little in going downhill, and likes to know that one's driver is not"
271,"gone to sleep."
271,""
271,"Besides, a slovenly way of driving gets a horse into bad and often lazy"
271,"habits, and when he changes hands he has to be whipped out of them with"
271,"more or less pain and trouble. Squire Gordon always kept us to our best"
271,"paces and our best manners. He said that spoiling a horse and letting"
271,"him get into bad habits was just as cruel as spoiling a child, and both"
271,"had to suffer for it afterward."
271,""
271,"Besides, these drivers are often careless altogether, and will attend to"
271,"anything else more than their horses. I went out in the phaeton one day"
271,"with one of them; he had a lady and two children behind. He flopped the"
271,"reins about as we started, and of course gave me several unmeaning cuts"
271,"with the whip, though I was fairly off. There had been a good deal of"
271,"road-mending going on, and even where the stones were not freshly laid"
271,"down there were a great many loose ones about. My driver was laughing"
271,"and joking with the lady and the children, and talking about the country"
271,"to the right and the left; but he never thought it worth while to keep"
271,"an eye on his horse or to drive on the smoothest parts of the road; and"
271,"so it easily happened that I got a stone in one of my fore feet."
271,""
271,"Now, if Mr. Gordon or John, or in fact any good driver, had been there,"
271,"he would have seen that something was wrong before I had gone three"
271,"paces. Or even if it had been dark a practiced hand would have felt by"
271,"the rein that there was something wrong in the step, and they would have"
271,"got down and picked out the stone. But this man went on laughing and"
271,"talking, while at every step the stone became more firmly wedged between"
271,"my shoe and the frog of my foot. The stone was sharp on the inside and"
271,"round on the outside, which, as every one knows, is the most dangerous"
271,"kind that a horse can pick up, at the same time cutting his foot and"
271,"making him most liable to stumble and fall."
271,""
271,"Whether the man was partly blind or only very careless I can't say, but"
271,"he drove me with that stone in my foot for a good half-mile before he"
271,"saw anything. By that time I was going so lame with the pain that at"
271,"last he saw it, and called out, ""Well, here's a go! Why, they have sent"
271,"us out with a lame horse! What a shame!"""
271,""
271,"He then chucked the reins and flipped about with the whip, saying, ""Now,"
271,"then, it's no use playing the old soldier with me; there's the journey"
271,"to go, and it's no use turning lame and lazy."""
271,""
271,"Just at this time a farmer came riding up on a brown cob. He lifted his"
271,"hat and pulled up."
271,""
271,"""I beg your pardon, sir,"" he said, ""but I think there is something the"
271,"matter with your horse; he goes very much as if he had a stone in"
271,"his shoe. If you will allow me I will look at his feet; these loose"
271,"scattered stones are confounded dangerous things for the horses."""
271,""
271,"""He's a hired horse,"" said my driver. ""I don't know what's the matter"
271,"with him, but it is a great shame to send out a lame beast like this."""
271,""
271,"The farmer dismounted, and slipping his rein over his arm at once took"
271,"up my near foot."
271,""
271,"""Bless me, there's a stone! Lame! I should think so!"""
271,""
271,"At first he tried to dislodge it with his hand, but as it was now"
271,"very tightly wedged he drew a stone-pick out of his pocket, and very"
271,"carefully and with some trouble got it out. Then holding it up he said,"
271,"""There, that's the stone your horse had picked up. It is a wonder he did"
271,"not fall down and break his knees into the bargain!"""
271,""
271,"""Well, to be sure!"" said my driver; ""that is a queer thing! I never knew"
271,"that horses picked up stones before."""
271,""
271,"""Didn't you?"" said the farmer rather contemptuously; ""but they do,"
271,"though, and the best of them will do it, and can't help it sometimes on"
271,"such roads as these. And if you don't want to lame your horse you must"
271,"look sharp and get them out quickly. This foot is very much bruised,"""
271,"he said, setting it gently down and patting me. ""If I might advise,"
271,"sir, you had better drive him gently for awhile; the foot is a good deal"
271,"hurt, and the lameness will not go off directly."""
271,""
271,"Then mounting his cob and raising his hat to the lady he trotted off."
271,""
271,"When he was gone my driver began to flop the reins about and whip the"
271,"harness, by which I understood that I was to go on, which of course I"
271,"did, glad that the stone was gone, but still in a good deal of pain."
271,""
271,"This was the sort of experience we job horses often came in for."
271,""
271,""
271,""
271,""
271,"29 Cockneys"
271,""
271,""
271,"Then there is the steam-engine style of driving; these drivers were"
271,"mostly people from towns, who never had a horse of their own and"
271,"generally traveled by rail."
271,""
271,"They always seemed to think that a horse was something like a"
271,"steam-engine, only smaller. At any rate, they think that if only they"
271,"pay for it a horse is bound to go just as far and just as fast and with"
271,"just as heavy a load as they please. And be the roads heavy and muddy,"
271,"or dry and good; be they stony or smooth, uphill or downhill, it is all"
271,"the same--on, on, on, one must go, at the same pace, with no relief and"
271,"no consideration."
271,""
271,"These people never think of getting out to walk up a steep hill. Oh, no,"
271,"they have paid to ride, and ride they will! The horse? Oh, he's used"
271,"to it! What were horses made for, if not to drag people uphill? Walk! A"
271,"good joke indeed! And so the whip is plied and the rein is chucked and"
271,"often a rough, scolding voice cries out, ""Go along, you lazy beast!"" And"
271,"then another slash of the whip, when all the time we are doing our"
271,"very best to get along, uncomplaining and obedient, though often sorely"
271,"harassed and down-hearted."
271,""
271,"This steam-engine style of driving wears us up faster than any other"
271,"kind. I would far rather go twenty miles with a good considerate driver"
271,"than I would go ten with some of these; it would take less out of me."
271,""
271,"Another thing, they scarcely ever put on the brake, however steep the"
271,"downhill may be, and thus bad accidents sometimes happen; or if they do"
271,"put it on, they often forget to take it off at the bottom of the hill,"
271,"and more than once I have had to pull halfway up the next hill, with one"
271,"of the wheels held by the brake, before my driver chose to think about"
271,"it; and that is a terrible strain on a horse."
271,""
271,"Then these cockneys, instead of starting at an easy pace, as a gentleman"
271,"would do, generally set off at full speed from the very stable-yard; and"
271,"when they want to stop, they first whip us, and then pull up so suddenly"
271,"that we are nearly thrown on our haunches, and our mouths jagged with"
271,"the bit--they call that pulling up with a dash; and when they turn a"
271,"corner they do it as sharply as if there were no right side or wrong"
271,"side of the road."
271,""
271,"I well remember one spring evening I and Rory had been out for the day."
271,"(Rory was the horse that mostly went with me when a pair was ordered,"
271,"and a good honest fellow he was.) We had our own driver, and as he was"
271,"always considerate and gentle with us, we had a very pleasant day. We"
271,"were coming home at a good smart pace, about twilight. Our road turned"
271,"sharp to the left; but as we were close to the hedge on our own side,"
271,"and there was plenty of room to pass, our driver did not pull us in. As"
271,"we neared the corner I heard a horse and two wheels coming rapidly down"
271,"the hill toward us. The hedge was high, and I could see nothing, but the"
271,"next moment we were upon each other. Happily for me, I was on the side"
271,"next the hedge. Rory was on the left side of the pole, and had not even"
271,"a shaft to protect him. The man who was driving was making straight for"
271,"the corner, and when he came in sight of us he had no time to pull over"
271,"to his own side. The whole shock came upon Rory. The gig shaft ran right"
271,"into the chest, making him stagger back with a cry that I shall never"
271,"forget. The other horse was thrown upon his haunches and one shaft"
271,"broken. It turned out that it was a horse from our own stables, with the"
271,"high-wheeled gig that the young men were so fond of."
271,""
271,"The driver was one of those random, ignorant fellows, who don't even"
271,"know which is their own side of the road, or, if they know, don't care."
271,"And there was poor Rory with his flesh torn open and bleeding, and the"
271,"blood streaming down. They said if it had been a little more to one side"
271,"it would have killed him; and a good thing for him, poor fellow, if it"
271,"had."
271,""
271,"As it was, it was a long time before the wound healed, and then he was"
271,"sold for coal-carting; and what that is, up and down those steep hills,"
271,"only horses know. Some of the sights I saw there, where a horse had to"
271,"come downhill with a heavily loaded two-wheel cart behind him, on which"
271,"no brake could be placed, make me sad even now to think of."
271,""
271,"After Rory was disabled I often went in the carriage with a mare named"
271,"Peggy, who stood in the next stall to mine. She was a strong, well-made"
271,"animal, of a bright dun color, beautifully dappled, and with a"
271,"dark-brown mane and tail. There was no high breeding about her, but she"
271,"was very pretty and remarkably sweet-tempered and willing. Still, there"
271,"was an anxious look about her eye, by which I knew that she had some"
271,"trouble. The first time we went out together I thought she had a very"
271,"odd pace; she seemed to go partly a trot, partly a canter, three or four"
271,"paces, and then a little jump forward."
271,""
271,"It was very unpleasant for any horse who pulled with her, and made me"
271,"quite fidgety. When we got home I asked her what made her go in that"
271,"odd, awkward way."
271,""
271,"""Ah,"" she said in a troubled manner, ""I know my paces are very bad, but"
271,"what can I do? It really is not my fault; it is just because my legs are"
271,"so short. I stand nearly as high as you, but your legs are a good three"
271,"inches longer above your knee than mine, and of course you can take a"
271,"much longer step and go much faster. You see I did not make myself."
271,"I wish I could have done so; I would have had long legs then. All my"
271,"troubles come from my short legs,"" said Peggy, in a desponding tone."
271,""
271,"""But how is it,"" I said, ""when you are so strong and good-tempered and"
271,"willing?"""
271,""
271,"""Why, you see,"" said she, ""men will go so fast, and if one can't keep up"
271,"to other horses it is nothing but whip, whip, whip, all the time. And so"
271,"I have had to keep up as I could, and have got into this ugly shuffling"
271,"pace. It was not always so; when I lived with my first master I always"
271,"went a good regular trot, but then he was not in such a hurry. He was a"
271,"young clergyman in the country, and a good, kind master he was. He had"
271,"two churches a good way apart, and a great deal of work, but he never"
271,"scolded or whipped me for not going faster. He was very fond of me."
271,"I only wish I was with him now; but he had to leave and go to a large"
271,"town, and then I was sold to a farmer."
271,""
271,"""Some farmers, you know, are capital masters; but I think this one was a"
271,"low sort of man. He cared nothing about good horses or good driving; he"
271,"only cared for going fast. I went as fast as I could, but that would"
271,"not do, and he was always whipping; so I got into this way of making a"
271,"spring forward to keep up. On market nights he used to stay very late at"
271,"the inn, and then drive home at a gallop."
271,""
271,"""One dark night he was galloping home as usual, when all of a sudden the"
271,"wheel came against some great heavy thing in the road, and turned the"
271,"gig over in a minute. He was thrown out and his arm broken, and some of"
271,"his ribs, I think. At any rate, it was the end of my living with him,"
271,"and I was not sorry. But you see it will be the same everywhere for me,"
271,"if men must go so fast. I wish my legs were longer!"""
271,""
271,"Poor Peggy! I was very sorry for her, and I could not comfort her, for"
271,"I knew how hard it was upon slow-paced horses to be put with fast ones;"
271,"all the whipping comes to their share, and they can't help it."
271,""
271,"She was often used in the phaeton, and was very much liked by some of"
271,"the ladies, because she was so gentle; and some time after this she was"
271,"sold to two ladies who drove themselves, and wanted a safe, good horse."
271,""
271,"I met her several times out in the country, going a good steady pace,"
271,"and looking as gay and contented as a horse could be. I was very glad to"
271,"see her, for she deserved a good place."
271,""
271,"After she left us another horse came in her stead. He was young, and had"
271,"a bad name for shying and starting, by which he had lost a good place. I"
271,"asked him what made him shy."
271,""
271,"""Well, I hardly know,"" he said. ""I was timid when I was young, and was a"
271,"good deal frightened several times, and if I saw anything strange I"
271,"used to turn and look at it--you see, with our blinkers one can't see"
271,"or understand what a thing is unless one looks round--and then my master"
271,"always gave me a whipping, which of course made me start on, and did not"
271,"make me less afraid. I think if he would have let me just look at things"
271,"quietly, and see that there was nothing to hurt me, it would have been"
271,"all right, and I should have got used to them. One day an old gentleman"
271,"was riding with him, and a large piece of white paper or rag blew across"
271,"just on one side of me. I shied and started forward. My master as usual"
271,"whipped me smartly, but the old man cried out, 'You're wrong! you're"
271,"wrong! You should never whip a horse for shying; he shies because he is"
271,"frightened, and you only frighten him more and make the habit worse.'"
271,"So I suppose all men don't do so. I am sure I don't want to shy for the"
271,"sake of it; but how should one know what is dangerous and what is not,"
271,"if one is never allowed to get used to anything? I am never afraid of"
271,"what I know. Now I was brought up in a park where there were deer; of"
271,"course I knew them as well as I did a sheep or a cow, but they are not"
271,"common, and I know many sensible horses who are frightened at them, and"
271,"who kick up quite a shindy before they will pass a paddock where there"
271,"are deer."""
271,""
271,"I knew what my companion said was true, and I wished that every young"
271,"horse had as good masters as Farmer Grey and Squire Gordon."
271,""
271,"Of course we sometimes came in for good driving here. I remember one"
271,"morning I was put into the light gig, and taken to a house in Pulteney"
271,"Street. Two gentlemen came out; the taller of them came round to my"
271,"head; he looked at the bit and bridle, and just shifted the collar with"
271,"his hand, to see if it fitted comfortably."
271,""
271,"""Do you consider this horse wants a curb?"" he said to the hostler."
271,""
271,"""Well,"" said the man, ""I should say he would go just as well without;"
271,"he has an uncommon good mouth, and though he has a fine spirit he has no"
271,"vice; but we generally find people like the curb."""
271,""
271,"""I don't like it,"" said the gentleman; ""be so good as to take it off,"
271,"and put the rein in at the cheek. An easy mouth is a great thing on a"
271,"long journey, is it not, old fellow?"" he said, patting my neck."
271,""
271,"Then he took the reins, and they both got up. I can remember now how"
271,"quietly he turned me round, and then with a light feel of the rein, and"
271,"drawing the whip gently across my back, we were off."
271,""
271,"I arched my neck and set off at my best pace. I found I had some one"
271,"behind me who knew how a good horse ought to be driven. It seemed like"
271,"old times again, and made me feel quite gay."
271,""
271,"This gentleman took a great liking to me, and after trying me several"
271,"times with the saddle he prevailed upon my master to sell me to a friend"
271,"of his, who wanted a safe, pleasant horse for riding. And so it came to"
271,"pass that in the summer I was sold to Mr. Barry."
271,""
271,""
271,""
271,""
271,"30 A Thief"
271,""
271,""
271,"My new master was an unmarried man. He lived at Bath, and was much"
271,"engaged in business. His doctor advised him to take horse exercise, and"
271,"for this purpose he bought me. He hired a stable a short distance from"
271,"his lodgings, and engaged a man named Filcher as groom. My master knew"
271,"very little about horses, but he treated me well, and I should have had"
271,"a good and easy place but for circumstances of which he was ignorant. He"
271,"ordered the best hay with plenty of oats, crushed beans, and bran,"
271,"with vetches, or rye grass, as the man might think needful. I heard the"
271,"master give the order, so I knew there was plenty of good food, and I"
271,"thought I was well off."
271,""
271,"For a few days all went on well. I found that my groom understood"
271,"his business. He kept the stable clean and airy, and he groomed me"
271,"thoroughly; and was never otherwise than gentle. He had been an hostler"
271,"in one of the great hotels in Bath. He had given that up, and now"
271,"cultivated fruit and vegetables for the market, and his wife bred and"
271,"fattened poultry and rabbits for sale. After awhile it seemed to me that"
271,"my oats came very short; I had the beans, but bran was mixed with them"
271,"instead of oats, of which there were very few; certainly not more than a"
271,"quarter of what there should have been. In two or three weeks this began"
271,"to tell upon my strength and spirits. The grass food, though very good,"
271,"was not the thing to keep up my condition without corn. However, I"
271,"could not complain, nor make known my wants. So it went on for about two"
271,"months; and I wondered that my master did not see that something was"
271,"the matter. However, one afternoon he rode out into the country to see a"
271,"friend of his, a gentleman farmer, who lived on the road to Wells."
271,""
271,"This gentleman had a very quick eye for horses; and after he had"
271,"welcomed his friend he said, casting his eye over me:"
271,""
271,"""It seems to me, Barry, that your horse does not look so well as he did"
271,"when you first had him; has he been well?"""
271,""
271,"""Yes, I believe so,"" said my master; ""but he is not nearly so lively as"
271,"he was; my groom tells me that horses are always dull and weak in the"
271,"autumn, and that I must expect it."""
271,""
271,"""Autumn, fiddlesticks!"" said the farmer. ""Why, this is only August; and"
271,"with your light work and good food he ought not to go down like this,"
271,"even if it was autumn. How do you feed him?"""
271,""
271,"My master told him. The other shook his head slowly, and began to feel"
271,"me over."
271,""
271,"""I can't say who eats your corn, my dear fellow, but I am much mistaken"
271,"if your horse gets it. Have you ridden very fast?"""
271,""
271,"""No, very gently."""
271,""
271,"""Then just put your hand here,"" said he, passing his hand over my neck"
271,"and shoulder; ""he is as warm and damp as a horse just come up from"
271,"grass. I advise you to look into your stable a little more. I hate to be"
271,"suspicious, and, thank heaven, I have no cause to be, for I can trust my"
271,"men, present or absent; but there are mean scoundrels, wicked enough to"
271,"rob a dumb beast of his food. You must look into it."" And turning to"
271,"his man, who had come to take me, ""Give this horse a right good feed of"
271,"bruised oats, and don't stint him."""
271,""
271,"""Dumb beasts!"" Yes, we are; but if I could have spoken I could have told"
271,"my master where his oats went to. My groom used to come every morning"
271,"about six o'clock, and with him a little boy, who always had a covered"
271,"basket with him. He used to go with his father into the harness-room,"
271,"where the corn was kept, and I could see them, when the door stood ajar,"
271,"fill a little bag with oats out of the bin, and then he used to be off."
271,""
271,"Five or six mornings after this, just as the boy had left the stable,"
271,"the door was pushed open, and a policeman walked in, holding the child"
271,"tight by the arm; another policeman followed, and locked the door on the"
271,"inside, saying, ""Show me the place where your father keeps his rabbits'"
271,"food."""
271,""
271,"The boy looked very frightened and began to cry; but there was no"
271,"escape, and he led the way to the corn-bin. Here the policeman found"
271,"another empty bag like that which was found full of oats in the boy's"
271,"basket."
271,""
271,"Filcher was cleaning my feet at the time, but they soon saw him, and"
271,"though he blustered a good deal they walked him off to the ""lock-up"","
271,"and his boy with him. I heard afterward that the boy was not held to be"
271,"guilty, but the man was sentenced to prison for two months."
271,""
271,""
271,""
271,""
271,"31 A Humbug"
271,""
271,""
271,"My master was not immediately suited, but in a few days my new groom"
271,"came. He was a tall, good-looking fellow enough; but if ever there was"
271,"a humbug in the shape of a groom Alfred Smirk was the man. He was very"
271,"civil to me, and never used me ill; in fact, he did a great deal of"
271,"stroking and patting when his master was there to see it. He always"
271,"brushed my mane and tail with water and my hoofs with oil before he"
271,"brought me to the door, to make me look smart; but as to cleaning my"
271,"feet or looking to my shoes, or grooming me thoroughly, he thought no"
271,"more of that than if I had been a cow. He left my bit rusty, my saddle"
271,"damp, and my crupper stiff."
271,""
271,"Alfred Smirk considered himself very handsome; he spent a great deal of"
271,"time about his hair, whiskers and necktie, before a little looking-glass"
271,"in the harness-room. When his master was speaking to him it was always,"
271,"""Yes, sir; yes, sir""--touching his hat at every word; and every one"
271,"thought he was a very nice young man and that Mr. Barry was very"
271,"fortunate to meet with him. I should say he was the laziest, most"
271,"conceited fellow I ever came near. Of course, it was a great thing not"
271,"to be ill-used, but then a horse wants more than that. I had a loose"
271,"box, and might have been very comfortable if he had not been too"
271,"indolent to clean it out. He never took all the straw away, and the"
271,"smell from what lay underneath was very bad; while the strong vapors"
271,"that rose made my eyes smart and inflame, and I did not feel the same"
271,"appetite for my food."
271,""
271,"One day his master came in and said, ""Alfred, the stable smells rather"
271,"strong; should not you give that stall a good scrub and throw down"
271,"plenty of water?"""
271,""
271,"""Well, sir,"" he said, touching his cap, ""I'll do so if you please, sir;"
271,"but it is rather dangerous, sir, throwing down water in a horse's box;"
271,"they are very apt to take cold, sir. I should not like to do him an"
271,"injury, but I'll do it if you please, sir."""
271,""
271,"""Well,"" said his master, ""I should not like him to take cold; but I"
271,"don't like the smell of this stable. Do you think the drains are all"
271,"right?"""
271,""
271,"""Well, sir, now you mention it, I think the drain does sometimes send"
271,"back a smell; there may be something wrong, sir."""
271,""
271,"""Then send for the bricklayer and have it seen to,"" said his master."
271,""
271,"""Yes, sir, I will."""
271,""
271,"The bricklayer came and pulled up a great many bricks, but found nothing"
271,"amiss; so he put down some lime and charged the master five shillings,"
271,"and the smell in my box was as bad as ever. But that was not all:"
271,"standing as I did on a quantity of moist straw my feet grew unhealthy"
271,"and tender, and the master used to say:"
271,""
271,"""I don't know what is the matter with this horse; he goes very"
271,"fumble-footed. I am sometimes afraid he will stumble."""
271,""
271,"""Yes, sir,"" said Alfred, ""I have noticed the same myself, when I have"
271,"exercised him."""
271,""
271,"Now the fact was that he hardly ever did exercise me, and when the"
271,"master was busy I often stood for days together without stretching my"
271,"legs at all, and yet being fed just as high as if I were at hard work."
271,"This often disordered my health, and made me sometimes heavy and dull,"
271,"but more often restless and feverish. He never even gave me a meal"
271,"of green food or a bran mash, which would have cooled me, for he"
271,"was altogether as ignorant as he was conceited; and then, instead of"
271,"exercise or change of food, I had to take horse balls and draughts;"
271,"which, beside the nuisance of having them poured down my throat, used to"
271,"make me feel ill and uncomfortable."
271,""
271,"One day my feet were so tender that, trotting over some fresh stones"
271,"with my master on my back, I made two such serious stumbles that, as he"
271,"came down Lansdown into the city, he stopped at the farrier's, and asked"
271,"him to see what was the matter with me. The man took up my feet one"
271,"by one and examined them; then standing up and dusting his hands one"
271,"against the other, he said:"
271,""
271,"""Your horse has got the 'thrush', and badly, too; his feet are very"
271,"tender; it is fortunate that he has not been down. I wonder your groom"
271,"has not seen to it before. This is the sort of thing we find in foul"
271,"stables, where the litter is never properly cleaned out. If you will"
271,"send him here to-morrow I will attend to the hoof, and I will direct"
271,"your man how to apply the liniment which I will give him."""
271,""
